general_type,specific_type,place_id,店名,地址,電話,評分,價位,連結,評價數,緯度,經度
台式/小吃,炒飯,ChIJD8YUSompQjQR-oYextibYts,海賊食堂,106台灣台北市大安區羅斯福路三段283巷19弄2號,02 2369 9999,3.7,null,https://maps.google.com/?cid=15808368997362992890,213,25.0194322,121.5315621
台式/小吃,炒飯,ChIJ4_gu74qpQjQRSEOje3P3-mE,水源食坊-不一樣炒飯,100台灣台北市中正區羅斯福路四段92號,0903 339 377,4.4,null,https://maps.google.com/?cid=7060227441224270664,153,25.0137225,121.5349803
台式/小吃,炒飯,ChIJ3dDD6IqpQjQRucuudqWtJoM,狠台 台式炒飯炒麵,100台灣台北市中正區羅斯福路四段92號中正 區 水源 市場 15 號 攤位,0936 458 818,4.4,null,https://maps.google.com/?cid=9450431794255940537,46,25.0136508,121.5349726
台式/小吃,炒飯,ChIJySfUe4ypQjQRgoVeUgYjZrI,香鄉麵食館,100台灣台北市中正區汀州路三段133號,02 2367 6490,3.8,null,https://maps.google.com/?cid=12855000696434361730,260,25.0161643,121.5309374
台式/小吃,炒飯,ChIJCTUHgYWpQjQR5X5UbUoqK0s,台南鱔魚意麵,106台灣台北市大安區師大路45號,0915 799 389,2.6,null,https://maps.google.com/?cid=5416469475993353957,420,25.0244579,121.5286649
台式/小吃,炒飯,ChIJ_fgu74qpQjQRSOvT-G7mkdI,龍記炒燴,100台灣台北市中正區羅斯福路四段92號第32攤,02 2369 1219,4.4,null,https://maps.google.com/?cid=15173161983883340616,277,25.0135167,121.5347445
台式/小吃,炒飯,ChIJmfkSC4-pQjQR46Ugye5gnOQ,牛老大牛肉麵館,106台灣台北市大安區龍泉街19-2號,02 2363 7966,3.6,null,https://maps.google.com/?cid=16473148115707274723,411,25.0248014,121.5294014
台式/小吃,炒飯,ChIJ2y44g4upQjQRUyE9HmNk1ZY,香港亨記(公館店),100台灣台北市中正區羅斯福路三段316巷9弄4號,02 2368 9227,3.8,null,https://maps.google.com/?cid=10868703652600422739,740,25.0156648,121.5319585
台式/小吃,炒飯,ChIJ03lUD4mpQjQRVdF1SIPeIRQ,上好魚翅燕窩,106台灣台北市大安區新生南路三段68-1號,02 2368 1099,3.4,null,https://maps.google.com/?cid=1450685210427773269,45,25.0196601,121.5336581
日式料理,日式料理,ChIJfYm9wYupQjQR0EZq7Pq77n8,平山家日式料理,106台灣台北市大安區新生南路三段106號3樓之1,02 2369 9017,4,null,https://maps.google.com/?cid=9218512173656590032,148,25.016792,121.532835
日式料理,日式料理,ChIJ0z6TUYmpQjQR4H4LvJsT1I4,蓮花日式料理(台大店),106台灣台北市大安區羅斯福路三段283巷22號,null,null,null,https://maps.google.com/?cid=10291872608044154592,null,25.0187405,121.5317817
日式料理,日式料理,ChIJow645DKpQjQR7WPDEWVFqco,心KOKORO食堂/台北日式料理/公館美食/公館小吃/公館餐廳/公館日式料理/公館壽司,100台灣台北市中正區汀州路三段104巷11弄15號一樓,0907 734 268,4.3,null,https://maps.google.com/?cid=14603279567117575149,125,25.013465,121.533821
日式料理,日式料理,ChIJ1_cMg4upQjQRNORaeNLcO_8,赤神日式豬排公館店,100台灣台北市中正區羅斯福路三段286巷4弄14號,02 2368 6511,4.2,null,https://maps.google.com/?cid=18391536299818017844,1575,25.01579409999999,121.5318107
日式料理,日式料理,ChIJvVwtAIypQjQR9zeQpfeQjUg,小原田 公館店,106台灣台北市大安區羅斯福路三段277號2F,02 2366 1869,4.5,null,https://maps.google.com/?cid=5227994135756027895,988,25.0182433,121.5311009
日式料理,日式料理,ChIJrxRbB4apQjQRPxicBSDapDM,miso日式食堂,106台灣台北市大安區泰順街42-9號,02 2366 0352,4.2,null,https://maps.google.com/?cid=3721339023182796863,321,25.0239189,121.5313288
日式料理,日式料理,ChIJd9kheYapQjQRDNUDJQo3AOA,欣匠 割烹料理,10648台灣台北市大安區泰順街六號一樓,02 2369 5887,4.7,null,https://maps.google.com/?cid=16140961581206066444,160,25.0256908,121.5314645
日式料理,日式料理,ChIJpfah2pipQjQR_EjvpvU90Xs,朝日壽司,100台灣台北市中正區羅斯福路三段100之1號,02 2362 2278,4.6,null,https://maps.google.com/?cid=8921980462074644732,767,25.0214266,121.5270626
日式料理,日式料理,ChIJwwvWSYmpQjQRxFxWRHIWG9E,漁人食舖,106台灣台北市大安區羅斯福路三段283巷36號,0932 064 034,4.1,null,https://maps.google.com/?cid=15067661658326719684,178,25.0194492,121.5318148
日式料理,日式料理,ChIJkemjkoupQjQR0-1kiS9Pu-g,GINDACO築地(台灣公館店),100台灣中正區台北市 中正區羅斯福路三段276號,null,null,null,https://maps.google.com/?cid=16770084703031324115,null,25.016667,121.532031
日式料理,日式料理,ChIJm9Pm4oqpQjQRDV5mvDLTn_k,幸好沒錯過你 Master K. 公館-排隊巷弄美食 隱藏日式料理(人氣必吃),100台灣台北市中正區羅斯福路四段78巷1弄5號,02 2368 0983,4,null,https://maps.google.com/?cid=17987327651603701261,1048,25.014114,121.5343
日式料理,日式料理,ChIJi61r0NipQjQRk-o8hSk5oG8,丼壽司,100台灣台北市中正區汀州路三段165號一樓,02 2368 1323,4.4,null,https://maps.google.com/?cid=8043491784975510163,68,25.0152949,121.532295
日式料理,日式料理,ChIJ1RzZGJCpQjQRSjPGB8RuQLg,福岡日式簡餐,106台灣台北市大安區羅斯福路三段23號,02 2363 8343,4.1,null,https://maps.google.com/?cid=13276733489711297354,310,25.023808,121.525166
韓式料理,韓式料理,ChIJ88m1ZY-pQjQRfB8nsVz-Svw,飯館兒韓式專門店,106台灣台北市大安區龍泉街55號,02 2368 9702,3.6,null,https://maps.google.com/?cid=18179622519897005948,553,25.0234506,121.5293904
韓式料理,韓式料理,ChIJT2ATg4upQjQRsuHtuX_giws,韓江館銅盤烤肉,100台灣台北市中正區羅斯福路三段316巷9弄6號,02 2369 9688,3.4,null,https://maps.google.com/?cid=832005395364831666,627,25.0156841,121.5319138
韓式料理,韓式料理,ChIJB5Ima4mpQjQRB3RV3z1H820,韓庭州韓國料理,106台灣台北市大安區溫州街87號,02 8369 1302,3.7,null,https://maps.google.com/?cid=7922754500540331015,1088,25.019137,121.53294
韓式料理,韓式料理,ChIJQ58t3IqpQjQRpGtxc8kfAAM,首爾之星 Korean Food Express,100台灣台北市中正區汀州路三段168號,02 2362 6966,3.4,null,https://maps.google.com/?cid=216207732199484324,847,25.0133138,121.5345418
韓式料理,韓式料理,ChIJ_4UUh4upQjQRrLM2RIXgA3Q,首爾之家,100台灣台北市中正區羅斯福路三段244巷10弄14號,02 2368 1900,3.9,null,https://maps.google.com/?cid=8359772196309480364,680,25.0160129,121.531374
韓式料理,韓式料理,ChIJf_wOJpCpQjQRcx66sQNJUPQ,韓石鍋,100台灣台北市中正區羅斯福路三段40號,02 2364 5477,3.1,null,https://maps.google.com/?cid=17604651223606763123,357,25.0230162,121.5252641
韓式料理,韓式料理,ChIJPXPKPuypQjQR08RUkkTgw3U,華克山莊-韓式料理,106台灣台北市大安區舟山路280巷,null,null,null,https://maps.google.com/?cid=8485872708013573331,null,25.014993,121.534949
東南亞,泰式料理,ChIJYQe0dYupQjQRmcw_n5dhpzQ,新南城泰式料理(公館店),100台灣台北市中正區汀州路三段171號,02 2364 7200,3.4,null,https://maps.google.com/?cid=3794108514922646681,566,25.0150863,121.5323512
東南亞,泰式料理,ChIJVRHL5YqpQjQR1lBVvU0ZQN0,雲泰小鎮泰式料理,100台灣台北市中正區羅斯福路四段90巷2-2號,02 2367 5625,3.3,null,https://maps.google.com/?cid=15942770502571217110,193,25.013857,121.534688
東南亞,泰式料理,ChIJkVXT3YqpQjQRhLHnZ8tqRXM,泰正點泰式料理 NICE THAI FOOD,100台灣台北市中正區汀州路三段166號,02 2364 7171,4,null,https://maps.google.com/?cid=8306162509608890756,576,25.0133089,121.5345781
東南亞,泰式料理,ChIJx-UMo4qpQjQRxf510AgLYJ0,Lacuz 泰式無限,106台灣台北市大安區羅斯福路四段85號2樓,02 2366 1098,3.5,null,https://maps.google.com/?cid=11340075994203946693,1341,25.013051,121.5367739
東南亞,泰式料理,ChIJQ58t3IqpQjQRbZu9x77xAiY,Chic Thai 泰式新定食,100台灣台北市中正區汀州路三段166號2樓,02 2364 7171,4,null,https://maps.google.com/?cid=2739017325091855213,69,25.013327,121.534537
東南亞,泰式料理,ChIJ8wrkH4upQjQReXRqJt1VCEg,阿剛泰式主題餐廳,100台灣台北市中正區汀州路三段150號,02 2364 4278,2.7,null,https://maps.google.com/?cid=5190492978865140857,239,25.013647,121.5341229
東南亞,泰式料理,ChIJ5ZCSloupQjQR008IMUu19nQ,THAIHAND 右手餐廳 公館店,100台灣台北市中正區羅斯福路三段306號,02 2369 2582,3.7,null,https://maps.google.com/?cid=8428123087220264915,1759,25.0162513,121.532531
東南亞,泰式料理,ChIJqRrRhIupQjQRqqEjglBbPZA,母女的店,100台灣台北市中正區羅斯福路三段286巷4弄10號,02 2368 4300,4.1,null,https://maps.google.com/?cid=10393563916379857322,599,25.01589,121.531974
東南亞,泰式料理,ChIJ9c4-f4ypQjQRXltpsRFuLt0,泰品泰式雲南料理,100台灣台北市中正區汀州路三段147號,02 2365 2050,4,null,https://maps.google.com/?cid=15937797153580735326,299,25.0159783,121.5311988
東南亞,泰式料理,ChIJWzVrzpupQjQRak2OeMou72M,曼德樂泰式料理,100台灣台北市中正區汀州路三段239號,02 2368 0786,3.5,null,https://maps.google.com/?cid=7201025776329575786,107,25.01386519999999,121.5340913
東南亞,泰式料理,ChIJD2HpwyGpQjQR9l9qll3g_E0,大杵臼 泰式料理,100台灣台北市中正區汀州路三段108號,0971 765 191,4.3,null,https://maps.google.com/?cid=5619613127611670518,6,25.0143029,121.53325
東南亞,泰式料理,ChIJGdF1HIupQjQRTff4eXGhEH4,泰國小館,100台灣台北市中正區汀州路三段219號,02 2367 0739,3.9,null,https://maps.google.com/?cid=9083937957156026189,1972,25.01411289999999,121.533806
東南亞,泰式料理,ChIJxc2Wb4-pQjQRarCVcyHWTWQ,伊洛瓦底,106台灣台北市大安區龍泉街76號,02 2363 8906,3.6,null,https://maps.google.com/?cid=7227668416160968810,651,25.0232802,121.5292612
台式/小吃,滷味,ChIJGy7mcY-pQjQRFukLzAo8xUs,健康滷味,106台灣台北市大安區師大路83巷12號,null,4.5,null,https://maps.google.com/?cid=5459836140327266582,433,25.0231401,121.5290867
台式/小吃,滷味,ChIJnZ4GY4-pQjQRnOwvVDnaYS8,大台北平價滷味,106台灣台北市大安區龍泉街54號,02 3365 1863,3.2,null,https://maps.google.com/?cid=3414249932283964572,548,25.0238439,121.5293346
台式/小吃,滷味,ChIJO0HpkIupQjQRAlnRafG57o4,公館阿姨滷味,100台灣台北市中正區羅斯福路三段286巷12號,0937 067 290,4.7,null,https://maps.google.com/?cid=10299373844356487426,251,25.0160726,121.5322832
台式/小吃,滷味,ChIJ4SSFmYupQjQRS_HFB6TskW0,軒軒滷味公館分店,100台灣台北市中正區羅斯福路三段286巷18號,0976 470 340,4.1,null,https://maps.google.com/?cid=7895351811006394699,9,25.0158629,121.5323976
台式/小吃,滷味,ChIJQ2RpasjWDRQRbGaCmsN3u_U,燈籠滷味 創始總店,106台灣台北市大安區師大路43號,02 2365 7172,3.9,null,https://maps.google.com/?cid=17706878041931802220,1047,25.024593,121.528673
台式/小吃,滷味,ChIJSwZBkYWpQjQRKpcW38-6L_Q,軒軒滷味,106台灣台北市大安區龍泉街17號,0976 470 340,4.1,null,https://maps.google.com/?cid=17595487671123613482,96,25.025072,121.5293566
台式/小吃,滷味,ChIJRYP8j4WpQjQRozbIqbGeY4Y,燈籠滷味(創始店),106台灣台北市大安區師大路39巷24號,0906 800 978,3.6,null,https://maps.google.com/?cid=9683758109671569059,370,25.0244869,121.529206
台式/小吃,滷味,ChIJ1ZsVwCmqQjQRkyBcm0ygWI4,尚讚滷味,106台灣台北市大安區和平東路二段49之3號之,02 2708 3481,4.1,null,https://maps.google.com/?cid=10257124402220769427,68,25.0257559,121.5383443
台式/小吃,滷味,ChIJ60kZgYupQjQRXsmrdX69S6A,軒軒滷味,100台灣台北市中正區羅斯福路三段316巷9弄,null,null,null,https://maps.google.com/?cid=11550534020159490398,null,25.0157668,121.5314935
台式/小吃,滷味,ChIJI9TbyJGpQjQRQgVtHYaneHw,大鹵鍋滷味,100台灣台北市中正區汀州路二段287號,02 3365 1968,4.5,null,https://maps.google.com/?cid=8969102852369483074,212,25.0220533,121.5243986
台式/小吃,滷味,ChIJ3d_ex4qpQjQRW3Fzrh74OsY,白帝城川式滷味(公館總店）,10091台灣台北市中正區羅斯福路四段136巷8號,02 2367 6663,3.8,null,https://maps.google.com/?cid=14284001978818457947,277,25.0126094,121.5354797
台式/小吃,滷味,ChIJP-LH3Y2pQjQRW65i8uK59z8,家鄉滷味,100台灣台北市中正區汀州路三段168號,null,2.1,null,https://maps.google.com/?cid=4609357128017292891,81,25.0133138,121.5345418
台式/小吃,滷味,ChIJ0wUE64qpQjQRu-O2bz-D1tA,卜乘輕食滷味,"號, No. 106羅斯福路四段中正區台北市台灣 100",null,4.1,null,https://maps.google.com/?cid=15048359513385526203,129,25.0134663,121.5354252
台式/小吃,滷味,ChIJa3CDx4qpQjQRuD4D7D7UjI8,四川滷味,100台灣台北市中正區,0936 365 966,4,null,https://maps.google.com/?cid=10343875810875883192,16,25.012943,121.5358891
台式/小吃,滷味,ChIJ6TW2inqpQjQRaSCaTamHmRg,呷喀煙燻滷味-公館店,100台灣台北市中正區汀州路三段249號,0936 358 351,5,null,https://maps.google.com/?cid=1772597089568170089,68,25.0136689,121.534345
台式/小吃,鹹酥雞,ChIJhWCmmYupQjQRXShLc4dqiDo,阿福鹽酥雞,100台灣台北市中正區羅斯福路三段316巷4號,null,3,null,https://maps.google.com/?cid=4217738181019904093,9,25.01581999999999,121.53263
台式/小吃,鹹酥雞,ChIJ4whqhYWpQjQRrYgdjyIv06M,師大蒜味鹹酥雞,106台灣台北市大安區師大路39巷11號,null,4.1,null,https://maps.google.com/?cid=11804830873744672941,19,25.02463879999999,121.5290796
台式/小吃,鹹酥雞,ChIJN5sMgIWpQjQRBVYjMgpDIYg,師園鹽酥雞,106台灣台北市大安區師大路39巷14號,02 2363 3999,4.2,null,https://maps.google.com/?cid=9809195174459561477,1661,25.0245357,121.5290215
台式/小吃,鹹酥雞,ChIJn-RB6oqpQjQRTBPsvDY6QF8,公館夜市【素食鹹酥雞】,100台灣台北市中正區羅斯福路四段108巷2號,0981 494 997,4.5,null,https://maps.google.com/?cid=6863549838884868940,44,25.0133863,121.5353258
台式/小吃,便當,ChIJ_RyeQYypQjQRhfKxcKEnHOs,呷讚便當店,100台灣台北市中正區汀州路三段103號,02 2368 0113,3.9,null,https://maps.google.com/?cid=16941459472594891397,45,25.017034,121.5297277
台式/小吃,便當,ChIJDeZ5tiGpQjQRzR7UhIguprk,辛亥池上便當,106台灣台北市大安區辛亥路一段34巷8號1樓,02 2369 6868,4.3,null,https://maps.google.com/?cid=13377430907029561037,15,25.0196697,121.5301612
台式/小吃,便當,ChIJAz0YPo6pQjQR2GJnYZk8cLA,圓理想事業有限公司,100台灣台北市中正區師大路177號,02 2364 5366,4.7,null,https://maps.google.com/?cid=12713728377528738520,84,25.02067,121.526735
台式/小吃,便當,ChIJN1FYzY-pQjQRttratn9uib4,池上木片便當,106台灣台北市大安區羅斯福路三段70號,02 2367 2369,3.4,null,https://maps.google.com/?cid=13729626433823365814,137,25.0221096,121.5263046
台式/小吃,便當,ChIJc0GYVI6pQjQR72CAMLlWePg,喜港式燒臘便當,"No. 1, 師大路135巷大安區台北市台灣 106",02 2368 7239,2.7,null,https://maps.google.com/?cid=17904155671994065135,31,25.0215394,121.5281241
台式/小吃,便當,ChIJ18uriYWpQjQRNjvDsq3EwPQ,5252便當,106台灣大安區龍泉街48號,02 2369 4860,null,null,https://maps.google.com/?cid=17636312391090387766,null,25.0241407,121.5293507
台式/小吃,便當,ChIJGd62CZCpQjQRCXZLeoxmwDU,青葉排骨便當,106台灣台北市大安區羅斯福路二段81巷16弄,null,null,null,https://maps.google.com/?cid=3873208433071846921,null,25.024982,121.5246805
台式/小吃,便當,ChIJe4cE6qipQjQR2UmbYuJQubw,金湯匙豆花坊 素食 簡餐便當/台北美食/台北豆花/台北便當/台北剉冰/台北推薦餐廳/台北小吃,106台灣台北市大安區羅斯福路三段333巷4號,02 2369 9717,4.5,null,https://maps.google.com/?cid=13598989483069098457,108,25.0171912,121.5325752
西式/美式,早午餐,ChIJM3P2ruCpQjQREtSGnl9tftI,秘徑小食光/義大利麵/燉飯/排餐/早午餐/商業午餐/午晚餐/咖啡館|下午茶|場地租借,106台灣台北市大安區羅斯福路三段283巷3號,02 3365 1995,4.2,null,https://maps.google.com/?cid=15167680852479366162,208,25.0182077,121.5315075
西式/美式,早午餐,ChIJ8ZHPe2WpQjQRNR3e5ZtTLco,#BFF Gossip Brunch 早午餐-公館店,100台灣台北市中正區羅斯福路三段244巷14號,0966 938 192,4.2,null,https://maps.google.com/?cid=14568392298654997813,806,25.0165553,121.5306199
西式/美式,早午餐,ChIJ0eBcW7ipQjQRVDXcHDenjuU,加寶多早午餐店,100台灣台北市中正區辛亥路一段29號,0912 189 827,4.3,null,https://maps.google.com/?cid=16541342336527643988,9,25.0193737,121.5282896
西式/美式,早午餐,ChIJQxg4-gupQjQRG1_6tkO-vFM,好耶早午餐,100台灣台北市中正區汀州路二段331號,0976 262 285,4.4,null,https://maps.google.com/?cid=6033906798811569947,52,25.0214055,121.5251246
西式/美式,早午餐,ChIJDaM7WI6pQjQR9A52NpFPC84,歐吧早午餐,106台灣台北市大安區龍泉街140號,02 2369 8417,4.3,null,https://maps.google.com/?cid=14847048081659530996,92,25.0210863,121.5283853
西式/美式,早午餐,ChIJwcjRCZCpQjQRMAe12OnGfPM,巴和奈野 Brunch Cafe',106台灣台北市大安區羅斯福路二段81巷16弄5號 號,02 2363 5078,3.9,null,https://maps.google.com/?cid=17545116955994031920,685,25.0250676,121.5246937
西式/美式,早午餐,ChIJ4cI98NepQjQR3Uy-HdOy5k8,鱷吐司 A Toast,100台灣台北市中正區羅斯福路四段12巷9號1樓,02 2363 0101,4.3,null,https://maps.google.com/?cid=5757485793446612189,208,25.015456,121.5326755
西式/美式,早午餐,ChIJRfDt-IapQjQRUOPVFCgMI_0,Cafe Bastille,106台灣台北市大安區溫州街91號,02 3365 2775,4,null,https://maps.google.com/?cid=18240436282068427600,381,25.01889779999999,121.5329637
西式/美式,早午餐,ChIJ7-vZNXGpQjQR_4yTwlFtc5g,MWD麥味登台大店,100台灣台北市中正區羅斯福路四段118號,02 2365 7279,3.9,null,https://maps.google.com/?cid=10985244114011000063,281,25.0132493,121.5355537
西式/美式,早午餐,ChIJK8xu34qpQjQRS9iu71heV3g,土司吐司 ToasToasT（公館店）,100台灣台北市中正區汀州路三段160巷4-3號,02 2365 1516,4,null,https://maps.google.com/?cid=8671503343596525643,1002,25.0132832,121.5340321
西式/美式,早午餐,ChIJNRZhlMKpQjQR6DhVFM7_eRw,慶三號烤肉倉庫早午餐,100台灣台北市中正區金門街2-3號,02 2365 5388,3.8,null,https://maps.google.com/?cid=2051952365813446888,210,25.0230481,121.5246476
西式/美式,早午餐,ChIJk9oTpoWpQjQRuxUrQ9ka97Y,美而美早午餐,106台灣台北市大安區師大路9號,02 2367 0931,4.3,null,https://maps.google.com/?cid=13184035954587538875,15,25.0258876,121.5288402
素食/健康,低GI,ChIJu4qIP0epQjQRRbcJFrcHVrs,Miss Energy 能量小姐 台北公館店,100台灣台北市中正區羅斯福路四段52巷8號,02 2365 6857,3.8,null,https://maps.google.com/?cid=13498985416019785541,278,25.0147594,121.5337102
日式料理,拉麵,ChIJ9eASooupQjQRTsk8akzNros,十二巷拉麵,100台灣台北市中正區羅斯福路四段12巷1號,02 2368 1922,3.9,null,https://maps.google.com/?cid=10065207945303214414,854,25.0157547,121.5328968
日式料理,拉麵,ChIJTZyavYWpQjQR46DZJP7lplQ,元日本豚骨拉麵,106台灣台北市大安區泰順街16巷41號,02 2366 0336,4.1,null,https://maps.google.com/?cid=6099815625022611683,428,25.0253652,121.5293723
日式料理,拉麵,ChIJCRRhyY-pQjQR1bZ3_CKgeMU,海拉麵,106台灣台北市大安區浦城街59號,02 2369 6006,4.3,null,https://maps.google.com/?cid=14229299094802118357,642,25.02227,121.5267367
日式料理,拉麵,ChIJyybqb1ypQjQR-rZzBnj_Sdw,真劍拉麵,106台灣台北市大安區師大路126巷1號,null,4.4,null,https://maps.google.com/?cid=15873499252613428986,922,25.0215911,121.5278574
日式料理,拉麵,ChIJPcmlg4upQjQRk6lTJ-goJ5w,Mr. 拉麵野崎家,100台灣台北市中正區羅斯福路三段316巷9弄2號,02 2367 9060,3.7,null,https://maps.google.com/?cid=11252007171565791635,2093,25.0155988,121.5320582
日式料理,拉麵,ChIJva8-I3OpQjQR9guyX9dfuZA,雞二拉麵 師大店,106台灣台北市大安區羅斯福路三段139號,02 2362 8672,4,null,https://maps.google.com/?cid=10428471790781205494,1269,25.0218659,121.527207
日式料理,拉麵,ChIJdUa2QeapQjQRwWxktmaUK2Q,匠麵殿拉麵專門店,106台灣台北市大安區泰順街33-5號,02 2366 1551,4.3,null,https://maps.google.com/?cid=7218025996658961601,246,25.02395569999999,121.5314275
日式料理,拉麵,ChIJW-iwFoupQjQRiu9M_0_8bac,鷹流東京豚骨拉麵-極匠,100台灣台北市中正區汀州路三段104巷4號,null,4,null,https://maps.google.com/?cid=12064576397311274890,2028,25.0141486,121.5330949
日式料理,拉麵,ChIJPSbdwIqpQjQRlYUb2CvQAZM,山嵐拉麵 公館店,100台灣台北市中正區羅斯福路四段136巷1弄13號,02 2369 0122,4.4,null,https://maps.google.com/?cid=10592976685279970709,1248,25.0130226,121.5354362
日式料理,拉麵,ChIJA38vuIqpQjQRC7h-cQ9L0Dc,極麵屋-豚骨/公館拉麵/丼飯,100台灣台北市中正區羅斯福路四段136巷6弄2號,02 2364 8859,3.9,null,https://maps.google.com/?cid=4021796996942575627,598,25.012662,121.5356579
日式料理,拉麵,ChIJd_KXmIupQjQRRLfmqJ3ppUA,頑固石板料理 拉麵 蛋包飯,100台灣台北市中正區羅斯福路三段316巷8弄3之3號,02 2364 2332,2.8,null,https://maps.google.com/?cid=4658386252937475908,189,25.0156061,121.5326131
日式料理,拉麵,ChIJ4WY-_e2pQjQR-qxVnVH29H8,麗人博多拉麵 師大店,106台灣台北市大安區師大路92巷6號,02 2363 0121,3.4,null,https://maps.google.com/?cid=9220265167526669562,9,25.022487,121.528092
素食/健康,素食,ChIJW4eHM4mpQjQROM8Pp_6hEOw,素德蔬食,106台灣台北市大安區羅斯福路三段283巷21號,02 2363 5689,4.5,null,https://maps.google.com/?cid=17010273907674959672,259,25.019808,121.531716
素食/健康,素食,ChIJfWS1j4upQjQRcetn4MZu_pw,如來素食樂園,100台灣台北市中正區羅斯福路三段284巷3號,02 2365 5528,4.3,null,https://maps.google.com/?cid=11312601114448751473,367,25.0162873,121.5319117
素食/健康,素食,ChIJn-RB6oqpQjQRTBPsvDY6QF8,公館夜市【素食鹹酥雞】,100台灣台北市中正區羅斯福路四段108巷2號,0981 494 997,4.5,null,https://maps.google.com/?cid=6863549838884868940,44,25.0133863,121.5353258
素食/健康,素食,ChIJub2sVompQjQRf8TOJJd6BaA,開心農場素食店,106台灣台北市大安區羅斯福路三段283巷16號,02 2367 8438,4.5,null,https://maps.google.com/?cid=11530757210528203903,275,25.018472,121.5317008
素食/健康,素食,ChIJbyUYe4upQjQR_lNK-f2kOv8,料理王健康素食自助餐,100台灣台北市中正區思源街8號,02 2367 7588,4.2,null,https://maps.google.com/?cid=18391193439036920830,160,25.0149176,121.5318215
素食/健康,素食,ChIJ8wtUD4upQjQRAvHhb-IbO3E,新卡莎素食西餐廳,100台灣台北市中正區羅斯福路四段52巷1號1樓,02 2365 3339,4.2,null,https://maps.google.com/?cid=8159145809265422594,338,25.0147648,121.5334323
素食/健康,素食,ChIJC3j59oupQjQRH7rZvc7lWbk,蒸夠臭素食蒸臭豆腐,100台灣台北市中正區羅斯福路三段244巷2弄2號,02 2368 0622,4.3,null,https://maps.google.com/?cid=13355958846055103007,306,25.0169472,121.5311366
素食/健康,素食,ChIJPVVVVSmqQjQRE_DCJyEaJoQ,3 Idiots Toast & Curry 三個傻瓜蔬食印度餐廳-公館店,106台灣台北市大安區羅斯福路三段283巷28號,02 2369 9966,4.3,null,https://maps.google.com/?cid=9522327191824822291,1780,25.0188682,121.5317203
素食/健康,素食,ChIJVYN4N4mpQjQRDs9AM7xKXD4,彩椒廚房,106台灣台北市大安區溫州街74巷5弄1號,02 2368 3677,3.7,null,https://maps.google.com/?cid=4493548700383104782,559,25.0196608,121.5319895
素食/健康,素食,ChIJe4cE6qipQjQR2UmbYuJQubw,金湯匙豆花坊 素食 簡餐便當/台北美食/台北豆花/台北便當/台北剉冰/台北推薦餐廳/台北小吃,106台灣台北市大安區羅斯福路三段333巷4號,02 2369 9717,4.5,null,https://maps.google.com/?cid=13598989483069098457,108,25.0171912,121.5325752
素食/健康,素食,ChIJn7vz44qpQjQREU3WqZK7GPY,大家素食,100台灣台北市中正區羅斯福路四段78巷2弄2號,02 2362 1681,4.1,null,https://maps.google.com/?cid=17733129771360341265,386,25.0139123,121.5344604
素食/健康,素食,ChIJLZVZNNapQjQR5yY748Vr6cA,素食麵線羹,100台灣台北市中正區Unnamed Road,null,4,null,https://maps.google.com/?cid=13900760222520780519,1,25.0135923,121.5352561
素食/健康,素食,ChIJnX29aompQjQR1Mz4z-ccjh4,好想吃冰 かき/日式蔬食 台大公館店（公館美食.公館素食.日式素食）,10648台灣台北市大安區溫州街80號,02 2366 0115,4.3,null,https://maps.google.com/?cid=2201729049782963412,2609,25.0191295,121.5327721
素食/健康,素食,ChIJ9w6J70ipQjQRYZj_G-csbFo,小蔬杭 絕對蔬食(台大二活店),"106台灣台北市大安區羅斯福路四段85號, 二樓, 第二活動中心, 台大, Dan",02 2363 7288,4,null,https://maps.google.com/?cid=6515632132017068129,358,25.0127898,121.5367879
速食,速食,ChIJL67opo-pQjQRq3p1Bt356IY,漢堡王 新師大店,106台灣台北市大安區師大路86巷1號,02 2362 2986,3.8,null,https://maps.google.com/?cid=9721294523370666667,787,25.0230901,121.528046
速食,速食,ChIJR4y1_YapQjQRBvTjPhu3iJs,摩斯漢堡 羅斯福路店,106台灣台北市大安區羅斯福路三段233號,02 3365 2482,4,null,https://maps.google.com/?cid=11207409000358605830,1579,25.019468,121.529766
速食,速食,ChIJ5Zls-surQjQRtQ0XFunyOtY,麥當勞-台北新生店,106台灣台北市大安區新生南路三段88-2號,02 2362 0668,3.8,null,https://maps.google.com/?cid=15436917755677707701,2288,25.0181662,121.5333428
速食,速食,ChIJG8cuwCmpQjQR8q_v0jsbfAI,漢堡王 公館店,100台灣台北市中正區羅斯福路三段246號,02 2365 0876,4,null,https://maps.google.com/?cid=179048028943921138,670,25.017248,121.531445
速食,速食,ChIJ6fT12YupQjQRxhugLfbofCw,肯德基KFC-台北台大餐廳,106台灣台北市大安區新生南路三段96-1號,02 2364 9867,3.8,null,https://maps.google.com/?cid=3205693178806016966,2548,25.017121,121.5331512
速食,速食,ChIJR4y1_YapQjQRA86AW8DROcA,摩斯漢堡,106台灣台北市大安區和平東路一段278號,02 3365 3341,3.7,null,https://maps.google.com/?cid=13851332753053765123,567,25.0259431,121.5341726
速食,速食,ChIJNRcMdoupQjQRAYT5kFVHru4,胖老爹美式炸雞-公館台大店,100台灣台北市中正區汀州路三段167號1樓,02 2368 9777,3.8,null,https://maps.google.com/?cid=17198762459804566529,216,25.0152154,121.5322353
